Avg. driving score,67.038
Avg. route completion,82.915
Avg. infraction penalty,0.817
Collisions with pedestrians,0.158
Collisions with vehicles,0.9880000000000001
Collisions with layout,0.148
Red lights infractions,0.261
Stop sign infractions,0.0
Off-road infractions,1.796
Route deviations,0.0
Route timeouts,1.595
Agent blocked,2.796
""
route,town,weather,daytime,score mean,score std,completion mean,completion std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
RouteScenario_24,Town06,SoftRain,Noon,46.935624301297075,0.0,100.0,0.0,215.00000320374966,0.0,141.42135353991122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_25,Town06,SoftRain,Dawn,60.92316877083217,0.0,100.0,0.0,216.2500032223761,0.0,141.42135353991122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_26,Town06,SoftRain,Night,23.692805607296997,0.0,81.0225699443166,0.0,491.4000073224306,0.0,141.42135353991122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RouteScenario_27,Town06,WetCloudy,Sunset,59.15114592467668,0.0,91.27543104382094,0.0,339.4000050574541,0.0,141.4213562373095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RouteScenario_28,Town06,Wet,Noon,100.0,0.0,100.0,0.0,163.65000243857503,0.0,141.4213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_29,Town06,HardRain,Morning,100.0,0.0,100.0,0.0,159.70000237971544,0.0,141.4213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_3,Town01,Clear,Noon,100.0,0.0,100.0,0.0,99.50000148266554,0.0,141.4213457848915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_30,Town05,MidRain,Twilight,63.74037438406761,0.0,100.0,0.0,258.8000038564205,0.0,141.42135556295992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_31,Town05,Clear,Dawn,29.236108286835147,0.0,29.236108286835147,0.0,266.05000396445394,0.0,141.42135556295992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_32,Town05,MidRain,Dawn,70.0,0.0,100.0,0.0,198.45000295713544,0.0,141.42135556295992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_33,Town05,Wet,Twilight,35.96080158818772,0.0,100.0,0.0,336.6500050164759,0.0,141.42135758600867,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_34,Town05,HardRain,Noon,68.6286175505612,0.0,100.0,0.0,337.10000502318144,0.0,141.42135758600867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_35,Town05,Clear,Night,56.50702099521728,0.0,100.0,0.0,387.9000057801604,0.0,141.42135758600867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_36,Town03,Wet,Sunset,15.642010792206847,0.0,47.18424295942653,0.0,778.0500115938485,0.0,214.0496633368922,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_37,Town03,Cloudy,Night,22.800332405409307,0.0,67.32065522553535,0.0,557.0000082999468,0.0,214.0496633368922,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RouteScenario_38,Town03,Cloudy,Noon,38.341452610884296,0.0,67.32065522553535,0.0,439.5500065498054,0.0,214.0496633368922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RouteScenario_39,Town04,Cloudy,Morning,70.0,0.0,100.0,0.0,56.40000084042549,0.0,203.01466460125548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_4,Town01,Cloudy,Twilight,100.0,0.0,100.0,0.0,99.35000148043036,0.0,141.4213457848915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_40,Town04,MidRain,Morning,100.0,0.0,100.0,0.0,57.600000858306885,0.0,203.01466460125548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_41,Town04,HardRain,Sunset,100.0,0.0,100.0,0.0,64.05000095441937,0.0,203.01466460125548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_5,Town01,Wet,Morning,100.0,0.0,100.0,0.0,99.45000148192048,0.0,141.4213457848915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_6,Town02,Wet,Dawn,100.0,0.0,100.0,0.0,51.80000077188015,0.0,141.42136702690314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_7,Town02,WetCloudy,Twilight,100.0,0.0,100.0,0.0,51.60000076889992,0.0,141.42136702690314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_8,Town02,WetCloudy,Night,100.0,0.0,100.0,0.0,51.700000770390034,0.0,141.42136702690314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RouteScenario_9,Town02,Cloudy,Sunset,75.88225384177858,0.0,75.88225384177858,0.0,513.0500076450408,0.0,141.42137781649595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
""
town,score mean,score std,completion mean,completion std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Town01,77.58085265711671,31.76119190700857,88.24751932378338,26.27934569627307,242.65000361576676,154.4048354505544,141.4213510111005,5.2262089980104065e-06,0.0,0.0,0.0,0.0,0.3333333333333333,0.74535599249993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965
Town02,89.31370897362977,15.792850620616901,95.98037564029643,8.98815331231125,251.1166704085966,205.5274802740135,141.42137242169954,5.394796403379587e-06,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0
Town03,39.37075836050266,36.11858817205212,51.15617152710032,35.290416278480734,347.60000517964363,200.83288404330952,165.6307921619536,34.237312145196995,0.0,0.0,0.0,0.0,0.5555555555555556,0.8314794192830981,0.4444444444444444,0.4969039949999533,0.0,0.0,0.0,0.0,0.3333333333333333,0.47140452079103173,0.0,0.0,0.4444444444444444,0.4969039949999533
Town04,82.79283517456439,19.53973610040543,90.57061295234217,17.64076784980973,322.1611159116858,448.75021608194646,161.952457227026,29.03536528480601,0.0,0.0,0.0,0.0,0.1111111111111111,0.31426968052735454,0.0,0.0,0.1111111111111111,0.31426968052735443,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.41573970964154905
Town05,54.01215380081149,15.86305258919653,88.20601804780586,26.372145370511777,297.4916710996379,62.677398618901485,141.4213565744843,1.011524375371664e-06,0.0,0.0,0.0,0.0,0.5,0.7637626158259734,0.6666666666666666,0.4714045207910317,0.5,0.5,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0
Town06,65.11712410068382,27.487431420306205,95.38300016468959,7.168924025658021,264.23333727071685,117.63309540521833,141.42135488861035,1.348699143477461e-06,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.16666666666666666,0.372677996249965,0.6666666666666666,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
""
weather,score mean,score std,completion mean,completion std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Clear,73.90068688277033,27.702931009630717,81.14951671690078,27.892877369035883,254.2166704547902,132.87292581656834,141.42135337132387,3.988318216710187e-06,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0
Cloudy,52.21510144865508,32.477704085368394,69.63618250401495,31.03832522391094,321.5916714587559,195.36262603512694,175.8963456351892,34.67066064079686,0.0,0.0,0.0,0.0,0.5,0.7637626158259734,0.5,0.5,0.16666666666666666,0.372677996249965,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.5,0.5
HardRain,68.57355855739317,36.14393192340168,84.46878896563298,34.7288436457395,251.52500374801457,138.10413773699537,151.6869079684753,22.954470592692484,0.0,0.0,0.0,0.0,0.3333333333333333,0.74535599249993,0.16666666666666666,0.37267799624996495,0.16666666666666666,0.37267799624996495,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0
MidRain,88.95672906401126,15.72173364069444,100.0,0.0,211.55000315234065,137.62666492297942,151.68690976674085,22.954469788485333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftRain,51.11451920841762,13.088566917832452,82.69301441923268,18.99097428600312,366.41667212670046,115.1049743368105,141.42135848514144,8.729000225028952e-06,0.16666666666666666,0.37267799624996495,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Wet,63.51465472051581,36.97421540534465,79.44489315035446,29.514907419193115,283.37500422261655,241.34794356064106,153.52607436821907,27.06697183524259,0.0,0.0,0.0,0.0,0.6666666666666666,0.9428090415820634,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.0,0.0,0.16666666666666666,0.372677996249965
WetCloudy,70.99397995307909,33.922461262115554,83.01469413960314,34.2271359095609,371.45833886849385,519.2790772312202,141.42135938427435,5.913122725813999e-06,0.16666666666666666,0.372677996249965,0.0,0.0,0.16666666666666666,0.372677996249965,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317
""
daytime,score mean,score std,completion mean,completion std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Dawn,60.917978127360804,31.91204878689956,76.64709128829652,37.38699047528218,377.9642913463925,467.33835771377994,141.42135729700175,4.277997414299728e-06,0.14285714285714285,0.3499271061118826,0.0,0.0,0.14285714285714285,0.3499271061118826,0.2857142857142857,0.45175395145262565,0.14285714285714285,0.3499271061118826,0.0,0.0,0.14285714285714285,0.3499271061118826,0.0,0.0,0.14285714285714285,0.34992710611188266
Morning,89.65253689793425,16.694760462809434,93.93825118364853,14.848191548980981,142.01428783046347,134.68786526945428,159.01944130672106,27.825022355685327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.34992710611188266
Night,48.471144106345946,35.34295311484877,69.23443927233572,34.761760178172615,321.1142904992615,170.13264136711103,151.79682964346367,25.41461293187381,0.0,0.0,0.14285714285714285,0.3499271061118826,0.5714285714285714,0.7284313590846836,0.42857142857142855,0.49487165930539345,0.0,0.0,0.0,0.0,0.14285714285714285,0.34992710611188266,0.0,0.0,0.42857142857142855,0.49487165930539345
Noon,65.81691832236291,34.02993040449499,82.01905557419046,32.70780951036784,227.3285748160311,111.04737525570508,151.7968270905688,25.41461397408863,0.0,0.0,0.14285714285714285,0.3499271061118826,0.14285714285714285,0.3499271061118826,0.42857142857142855,0.49487165930539345,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4517539514526256
Sunset,72.60616697774313,29.066685460351216,81.70138373293798,20.367718193547933,439.9857208420123,197.72913533694043,160.59587889758114,30.46067814793235,0.14285714285714285,0.3499271061118826,0.0,0.0,0.2857142857142857,0.6998542122237652,0.2857142857142857,0.45175395145262565,0.0,0.0,0.0,0.0,0.2857142857142857,0.45175395145262565,0.0,0.0,0.2857142857142857,0.45175395145262565
Twilight,64.76602399811784,24.536676704525785,93.95157028779565,14.815566539989561,257.4214324073068,130.61947614841776,141.42135917554705,9.541364407082935e-06,0.0,0.0,0.0,0.0,0.7142857142857143,0.8806305718527109,0.2857142857142857,0.4517539514526256,0.14285714285714285,0.3499271061118826,0.0,0.0,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0
""
status,score mean,score std,completion mean,completion std,duration mean,duration std,length mean,length std,collisions_layout mean,collisions_layout std,collisions_pedestrian mean,collisions_pedestrian std,collisions_vehicle mean,collisions_vehicle std,outside_route_lanes mean,outside_route_lanes std,red_light mean,red_light std,route_dev mean,route_dev std,route_timeout mean,route_timeout std,stop_infraction mean,stop_infraction std,vehicle_blocked mean,vehicle_blocked std
Completed,83.16770027107725,22.198191812735743,100.0,0.0,239.51071785470205,278.58775204781216,148.02064003494706,19.05048893230902,0.03571428571428571,0.18557687223952263,0.03571428571428571,0.18557687223952263,0.25,0.57476703355111,0.21428571428571427,0.410325903324145,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed - Agent got blocked,33.52063029885591,19.778170448449035,51.74068983089181,28.796577955434355,387.0277835449411,115.74083556167241,157.5609803369277,30.19447114513557,0.1111111111111111,0.31426968052735443,0.1111111111111111,0.3142696805273545,0.4444444444444444,0.6849348892187752,0.5555555555555556,0.4969039949999533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Failed - Agent timed out,37.046819745837595,25.94767061968255,43.35526617928152,23.715088336287124,434.25000647082925,195.2827722471245,155.94702197306333,29.051320681915673,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
""
town,weather,daylight,infraction type,x,y,z
Town01,HardRain,Twilight,collisions_vehicle,89.289,323.059,0.034
Town01,HardRain,Twilight,collisions_vehicle,92.004,326.693,0.033
Town01,Wet,Night,vehicle_blocked,333.983,10.495,0.033
Town02,SoftRain,Twilight,collisions_vehicle,46.751,238.944,0.253
Town03,WetCloudy,Noon,vehicle_blocked,148.182,-185.775,0.011
Town03,Cloudy,Dawn,vehicle_blocked,148.116,-185.146,0.028
Town04,WetCloudy,Dawn,collisions_vehicle,60.326,261.6,0.034
Town04,SoftRain,Morning,vehicle_blocked,412.235,-44.593,0.033
Town04,SoftRain,Sunset,vehicle_blocked,412.222,-44.615,0.033
Town06,SoftRain,Noon,collisions_pedestrian,37.115,40.494,0.033
Town06,SoftRain,Dawn,collisions_layout,1.73,-135.426,0.185
Town06,SoftRain,Night,collisions_pedestrian,34.078,41.553,0.033
Town06,SoftRain,Night,collisions_vehicle,9.672,-147.429,0.035
Town06,SoftRain,Night,vehicle_blocked,9.433,-147.828,0.041
Town06,WetCloudy,Sunset,collisions_layout,82.832,55.571,0.109
Town06,WetCloudy,Sunset,vehicle_blocked,83.128,55.391,0.111
Town05,MidRain,Twilight,red_light,-138.5,137.55,0.0
Town05,MidRain,Dawn,red_light,-138.5,137.55,0.0
Town05,Wet,Twilight,collisions_vehicle,41.941,-153.604,0.051
Town05,Wet,Twilight,collisions_vehicle,39.945,-160.413,0.031
Town05,HardRain,Noon,red_light,23.327,-154.4,0.1
Town05,Clear,Night,collisions_vehicle,-39.097,-209.653,4.383
Town03,Wet,Sunset,collisions_vehicle,230.177,155.559,1.5
Town03,Wet,Sunset,collisions_vehicle,168.727,61.955,0.079
Town03,Cloudy,Night,collisions_vehicle,231.249,153.833,1.455
Town03,Cloudy,Night,collisions_vehicle,241.753,107.618,0.486
Town03,Cloudy,Night,vehicle_blocked,23.044,130.464,0.038
Town03,Cloudy,Noon,collisions_vehicle,227.19,161.987,1.655
Town03,Cloudy,Noon,vehicle_blocked,22.009,130.765,0.033
Town04,Cloudy,Morning,red_light,-389.3,21.0,0.0
""
